#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
           0       2.370815e+00       5.888696e-01       9.486159e-01       1.528618e-02       2.636137e-03       1.263121e-02
          10       2.364664e+00       5.717855e-01       9.465514e-01       1.600383e-02       9.241619e-03       1.338653e-02
          20       2.359344e+00       5.769360e-01       9.443348e-01       1.700461e-02       8.383262e-03       1.431203e-02
          30       2.352135e+00       5.825269e-01       9.411675e-01       1.481492e-02       5.976606e-03       1.132241e-02
          40       2.349924e+00       5.719219e-01       9.406014e-01       1.422176e-02       8.753213e-03       1.226771e-02
          50       2.348612e+00       5.649839e-01       9.404171e-01       1.693975e-02       1.127259e-02       1.371135e-02
          60       2.350622e+00       5.790638e-01       9.407149e-01       1.509862e-02       5.838582e-03       1.229017e-02
          70       2.355862e+00       5.819336e-01       9.427015e-01       1.088503e-02       6.846489e-03       9.725884e-03
          80       2.363211e+00       5.727762e-01       9.458476e-01       1.337867e-02       9.694788e-03       1.166821e-02
          90       2.368134e+00       5.778233e-01       9.477644e-01       1.113226e-02       5.207019e-03       8.875805e-03
         100       2.373782e+00       5.733506e-01       9.500680e-01       1.665880e-02       9.176092e-03       1.355380e-02
         110       2.377221e+00       5.845432e-01       9.514959e-01       8.065850e-03       3.552002e-03       6.221924e-03
         120       2.374869e+00       5.861303e-01       9.501575e-01       1.938073e-02       5.267554e-03       1.461240e-02
         130       2.370059e+00       5.724044e-01       9.487872e-01       1.047491e-02       8.057256e-03       9.448634e-03
         140       2.364004e+00       5.736421e-01       9.464912e-01       2.402554e-02       6.695133e-03       1.878457e-02
         150       2.355499e+00       5.790852e-01       9.427152e-01       1.326678e-02       5.725793e-03       8.262024e-03
         160       2.349632e+00       5.705589e-01       9.404501e-01       2.101623e-02       1.349140e-02       1.880145e-02
         170       2.347550e+00       5.667108e-01       9.401364e-01       1.374132e-02       8.272237e-03       1.003127e-02
         180       2.347565e+00       5.714214e-01       9.394869e-01       2.251920e-02       1.330935e-02       1.924708e-02
         190       2.352429e+00       5.847669e-01       9.413281e-01       9.428583e-03       4.641937e-03       8.115738e-03
         200       2.357065e+00       5.726249e-01       9.433484e-01       1.861368e-02       9.165020e-03       1.546016e-02
         210       2.363331e+00       5.787130e-01       9.458961e-01       9.822993e-03       3.035324e-03       7.984977e-03
         220       2.368174e+00       5.834882e-01       9.475311e-01       1.791093e-02       9.032440e-03       1.525602e-02
         230       2.373443e+00       5.888173e-01       9.496472e-01       8.817431e-03       3.395002e-03       7.117585e-03
         240       2.373945e+00       5.854285e-01       9.498291e-01       1.649562e-02       5.335089e-03       1.316797e-02
         250       2.373667e+00       5.824974e-01       9.499187e-01       8.271305e-03       2.288062e-03       6.768759e-03
         260       2.370494e+00       5.778090e-01       9.485776e-01       1.767038e-02       7.773142e-03       1.483470e-02
         270       2.366361e+00       5.889474e-01       9.468070e-01       9.403230e-03       3.069572e-03       7.740812e-03
         280       2.359357e+00       5.782905e-01       9.440557e-01       1.476806e-02       4.858133e-03       1.222879e-02
         290       2.354370e+00       5.735593e-01       9.424680e-01       1.106175e-02       5.617359e-03       9.125950e-03
         300       2.349557e+00       5.733911e-01       9.405126e-01       1.786113e-02       1.233234e-02       1.598903e-02
         310       2.348496e+00       5.773451e-01       9.398639e-01       1.466845e-02       9.742155e-03       1.162045e-02
         320       2.348630e+00       5.762883e-01       9.401305e-01       1.129038e-02       6.375483e-03       9.682845e-03
         330       2.353883e+00       5.742718e-01       9.423799e-01       1.615301e-02       1.210476e-02       1.425360e-02
         340       2.360483e+00       5.738099e-01       9.450207e-01       1.060853e-02       8.415408e-03       9.416022e-03
         350       2.366622e+00       5.766532e-01       9.473274e-01       1.407169e-02       8.606880e-03       1.065063e-02
         360       2.372306e+00       5.827371e-01       9.494291e-01       1.316584e-02       4.786300e-03       9.593803e-03
         370       2.373128e+00       5.769264e-01       9.499941e-01       9.484400e-03       3.465958e-03       7.556027e-03
         380       2.376057e+00       5.816145e-01       9.509323e-01       1.318728e-02       2.966704e-03       1.057480e-02
         390       2.368214e+00       5.814653e-01       9.475756e-01       1.524181e-02       1.122584e-02       1.334851e-02
         400       2.365578e+00       5.788889e-01       9.467646e-01       1.168875e-02       3.977979e-03       1.008199e-02
         410       2.358050e+00       5.640492e-01       9.440867e-01       1.953307e-02       1.218679e-02       1.627906e-02
         420       2.354674e+00       5.818228e-01       9.422942e-01       1.101876e-02       2.263840e-03       8.157426e-03
         430       2.350435e+00       5.841328e-01       9.403312e-01       2.433399e-02       8.027423e-03       1.912584e-02
         440       2.350625e+00       5.678117e-01       9.411223e-01       1.009486e-02       4.246854e-03       6.457299e-03
         450       2.353239e+00       5.712707e-01       9.418150e-01       2.576201e-02       7.860485e-03       2.162227e-02
         460       2.357249e+00       5.842376e-01       9.433152e-01       8.993047e-03       2.408958e-03       5.294220e-03
         470       2.363295e+00       5.800570e-01       9.455742e-01       2.296553e-02       4.885081e-03       1.844945e-02
         480       2.367790e+00       5.796891e-01       9.477790e-01       7.669306e-03       5.909108e-03       6.910291e-03
         490       2.371696e+00       5.786604e-01       9.491064e-01       2.100859e-02       4.495282e-03       1.711358e-02
         500       2.374357e+00       5.877684e-01       9.501253e-01       9.906069e-03       5.275937e-03       8.455998e-03
         510       2.372258e+00       5.859896e-01       9.491668e-01       1.663957e-02       5.280647e-03       1.318994e-02
         520       2.370107e+00       5.741334e-01       9.486704e-01       1.110889e-02       7.578213e-03       9.873037e-03
         530       2.364618e+00       5.755716e-01       9.466154e-01       1.131080e-02       5.821226e-03       8.946434e-03
         540       2.359593e+00       5.858422e-01       9.441228e-01       1.112318e-02       5.328545e-03       7.663595e-03
         550       2.353063e+00       5.819260e-01       9.415625e-01       1.187823e-02       5.011328e-03       7.755352e-03
         560       2.350245e+00       5.711789e-01       9.410952e-01       1.072438e-02       7.536047e-03       9.148523e-03
         570       2.348001e+00       5.688651e-01       9.400694e-01       1.490386e-02       9.523302e-03       1.091496e-02
         580       2.348132e+00       5.790693e-01       9.395905e-01       1.445326e-02       1.059311e-02       1.301953e-02
