#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
           0       1.183096e+00       2.644348e-01       4.739926e-01       2.232303e-02       5.991523e-03       1.799328e-02
          10       1.188154e+00       2.682554e-01       4.757065e-01       4.908526e-02       1.786893e-02       3.841675e-02
          20       1.197721e+00       2.804349e-01       4.789676e-01       5.682903e-02       1.252019e-02       4.618535e-02
          30       1.202499e+00       2.857056e-01       4.810992e-01       4.831988e-02       1.862142e-02       3.875135e-02
          40       1.204180e+00       2.700806e-01       4.823282e-01       2.807747e-02       1.550516e-02       2.335257e-02
          50       1.205194e+00       2.615940e-01       4.828633e-01       3.496461e-02       1.756638e-02       2.737251e-02
          60       1.205544e+00       2.741014e-01       4.824449e-01       5.563851e-02       3.610925e-02       4.829656e-02
          70       1.202998e+00       2.748826e-01       4.810515e-01       6.953979e-02       1.336369e-02       5.374997e-02
          80       1.193023e+00       2.636641e-01       4.777012e-01       6.129781e-02       1.182864e-02       4.190555e-02
          90       1.185207e+00       2.780140e-01       4.748512e-01       2.495178e-02       5.252719e-03       1.944114e-02
         100       1.173278e+00       2.522413e-01       4.704103e-01       4.788268e-02       2.299974e-02       3.547804e-02
         110       1.170638e+00       2.662286e-01       4.686932e-01       7.032823e-02       2.432872e-02       5.879799e-02
         120       1.166333e+00       2.666818e-01       4.661153e-01       9.690087e-02       4.287374e-02       7.606688e-02
         130       1.168575e+00       2.760487e-01       4.675935e-01       7.339414e-02       2.109351e-02       5.854409e-02
         140       1.171567e+00       2.686496e-01       4.696206e-01       3.012884e-02       2.177045e-02       2.711758e-02
         150       1.180153e+00       2.641045e-01       4.733368e-01       3.908963e-02       1.102292e-02       2.981752e-02
         160       1.191044e+00       2.738319e-01       4.766977e-01       6.953620e-02       2.349939e-02       5.472343e-02
         170       1.200319e+00       2.726667e-01       4.798607e-01       7.436886e-02       2.071254e-02       5.834487e-02
         180       1.207028e+00       2.825777e-01       4.829380e-01       4.794869e-02       1.300468e-02       3.969300e-02
         190       1.205524e+00       2.745108e-01       4.828972e-01       4.754790e-02       1.566932e-02       3.154596e-02
         200       1.207209e+00       2.656808e-01       4.835472e-01       3.428286e-02       1.107777e-02       2.705600e-02
         210       1.201588e+00       2.662238e-01       4.809731e-01       5.937967e-02       2.373793e-02       4.913075e-02
         220       1.197787e+00       2.723520e-01       4.790099e-01       7.540649e-02       2.009893e-02       6.029225e-02
         230       1.188420e+00       2.730618e-01       4.758106e-01       6.333227e-02       2.110471e-02       4.847786e-02
         240       1.182482e+00       2.688385e-01       4.739942e-01       1.877208e-02       8.734648e-03       1.419739e-02
         250       1.177239e+00       2.643991e-01       4.716812e-01       3.131152e-02       1.745058e-02       2.439928e-02
         260       1.175142e+00       2.688397e-01       4.702823e-01       5.782786e-02       9.727031e-03       4.371203e-02
         270       1.176342e+00       2.789402e-01       4.702853e-01       6.311483e-02       5.382111e-03       5.057930e-02
         280       1.176758e+00       2.692576e-01       4.708599e-01       5.887505e-02       1.855610e-02       4.288933e-02
         290       1.181679e+00       2.746760e-01       4.734404e-01       1.923101e-02       3.508974e-03       1.434001e-02
         300       1.184590e+00       2.641079e-01       4.747495e-01       3.314649e-02       1.280651e-02       2.616583e-02
         310       1.190897e+00       2.714205e-01       4.768840e-01       5.808650e-02       1.373327e-02       4.859438e-02
         320       1.192593e+00       2.586170e-01       4.776843e-01       6.994817e-02       2.355588e-02       5.168863e-02
         330       1.199646e+00       2.807565e-01       4.803303e-01       3.799462e-02       9.326146e-03       3.082124e-02
         340       1.200426e+00       2.785868e-01       4.806791e-01       1.551121e-02       6.612356e-03       9.779434e-03
         350       1.200700e+00       2.907420e-01       4.804927e-01       3.515009e-02       1.425832e-02       2.794870e-02
         360       1.197084e+00       2.836966e-01       4.786277e-01       5.966285e-02       2.213744e-02       4.795795e-02
         370       1.191006e+00       2.732795e-01       4.765050e-01       7.055607e-02       1.507760e-02       5.163787e-02
         380       1.186715e+00       2.682088e-01       4.754458e-01       4.272612e-02       1.263807e-02       3.526645e-02
         390       1.182821e+00       2.691364e-01       4.742824e-01       1.983489e-02       1.137416e-02       1.479330e-02
         400       1.180302e+00       2.643301e-01       4.733364e-01       4.559284e-02       1.299176e-02       3.462318e-02
         410       1.175970e+00       2.548561e-01       4.712452e-01       6.814827e-02       2.874324e-02       5.435412e-02
         420       1.183254e+00       2.758986e-01       4.732228e-01       6.010200e-02       7.797831e-03       4.819537e-02
         430       1.185428e+00       2.736449e-01       4.741830e-01       5.262380e-02       3.052295e-02       4.155302e-02
         440       1.193783e+00       2.827792e-01       4.780411e-01       1.003239e-02       7.442101e-03       9.052092e-03
         450       1.195061e+00       2.778607e-01       4.788289e-01       3.984745e-02       2.335514e-02       3.417934e-02
         460       1.190076e+00       2.549402e-01       4.772256e-01       8.013773e-02       4.705192e-02       6.670230e-02
         470       1.191664e+00       2.551152e-01       4.779916e-01       8.973436e-02       1.906499e-02       6.312716e-02
         480       1.196526e+00       2.843295e-01       4.787405e-01       6.167408e-02       1.746805e-02       4.608507e-02
         490       1.196431e+00       2.795262e-01       4.789521e-01       2.626418e-02       8.394621e-03       2.071897e-02
         500       1.190080e+00       2.784779e-01       4.761910e-01       4.436019e-02       1.668203e-02       3.298394e-02
         510       1.186086e+00       2.705921e-01       4.743861e-01       6.438652e-02       1.057842e-02       5.152456e-02
         520       1.178149e+00       2.547056e-01       4.723987e-01       8.637497e-02       1.817857e-02       5.855717e-02
         530       1.182301e+00       2.744097e-01       4.735237e-01       5.136133e-02       1.372659e-02       4.192660e-02
         540       1.183470e+00       2.773529e-01       4.740922e-01       1.788297e-02       9.523873e-03       1.523549e-02
         550       1.183902e+00       2.721999e-01       4.743992e-01       3.470084e-02       7.666698e-03       2.480435e-02
         560       1.186777e+00       2.763738e-01       4.748657e-01       5.159910e-02       1.668272e-02       4.173141e-02
         570       1.190562e+00       2.842107e-01       4.761295e-01       5.562932e-02       1.309622e-02       4.321120e-02
         580       1.193670e+00       2.812016e-01       4.776084e-01       4.147447e-02       8.775673e-03       3.341545e-02
         590       1.194225e+00       2.770513e-01       4.781987e-01       2.304771e-02       1.236967e-02       1.901255e-02
         600       1.195698e+00       2.713889e-01       4.789058e-01       2.828672e-02       6.165013e-03       2.168276e-02
         610       1.192536e+00       2.670882e-01       4.775458e-01       5.330501e-02       2.723976e-02       4.451406e-02
         620       1.194493e+00       2.681592e-01       4.781794e-01       5.866674e-02       1.370076e-02       4.500003e-02
         630       1.192482e+00       2.742006e-01       4.773898e-01       4.882638e-02       1.870084e-02       3.773075e-02
         640       1.190220e+00       2.711443e-01       4.766958e-01       2.559831e-02       8.373828e-03       2.064180e-02
         650       1.186903e+00       2.675359e-01       4.751930e-01       4.461347e-02       1.002068e-02       3.175706e-02
         660       1.183585e+00       2.696945e-01       4.736536e-01       6.362133e-02       1.069823e-02       4.661368e-02
         670       1.181702e+00       2.636738e-01       4.730818e-01       6.819149e-02       1.230382e-02       5.088699e-02
         680       1.180206e+00       2.744948e-01       4.726177e-01       5.816108e-02       2.655731e-02       4.518092e-02
         690       1.181837e+00       2.703485e-01       4.736246e-01       3.316594e-02       1.374232e-02       2.654005e-02
         700       1.181373e+00       2.580717e-01       4.733113e-01       5.024567e-02       1.852600e-02       3.822817e-02
         710       1.187060e+00       2.769778e-01       4.747195e-01       6.359064e-02       1.262364e-02       5.189506e-02
         720       1.187715e+00       2.610325e-01       4.752830e-01       6.210434e-02       2.201426e-02       4.945195e-02
