#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
           0       1.203561e+00       2.909093e-01       4.816956e-01       1.745012e-02       4.607842e-03       1.361378e-02
          10       1.195492e+00       2.859882e-01       4.785612e-01       1.913570e-02       1.312445e-02       1.544158e-02
          20       1.187086e+00       2.689640e-01       4.751185e-01       5.085025e-02       9.828290e-03       4.026022e-02
          30       1.178111e+00       2.582998e-01       4.719730e-01       7.161009e-02       1.281042e-02       5.081317e-02
          40       1.174457e+00       2.698761e-01       4.702523e-01       5.291438e-02       2.312376e-02       4.542978e-02
          50       1.172789e+00       2.779342e-01       4.698503e-01       1.548128e-02       1.230266e-02       1.416578e-02
          60       1.171808e+00       2.661606e-01       4.696674e-01       2.875529e-02       7.094906e-03       2.034758e-02
          70       1.178077e+00       2.681971e-01       4.711262e-01       6.498662e-02       1.196991e-02       5.137825e-02
          80       1.181906e+00       2.769441e-01       4.727330e-01       8.936252e-02       1.791986e-02       6.586100e-02
          90       1.191055e+00       2.745504e-01       4.768201e-01       6.780203e-02       1.746342e-02       5.429277e-02
         100       1.196263e+00       2.721137e-01       4.796884e-01       3.542945e-02       2.142986e-02       2.708804e-02
         110       1.197944e+00       2.589349e-01       4.803882e-01       3.266596e-02       1.211347e-02       2.665314e-02
         120       1.195782e+00       2.578667e-01       4.785250e-01       7.562645e-02       3.201756e-02       5.812609e-02
         130       1.193575e+00       2.577312e-01       4.777789e-01       8.617299e-02       2.869188e-02       6.629522e-02
         140       1.189988e+00       2.463716e-01       4.772469e-01       7.898841e-02       2.569412e-02       5.766648e-02
         150       1.190704e+00       2.646318e-01       4.773983e-01       4.024551e-02       2.533927e-02       3.253984e-02
         160       1.193783e+00       2.742800e-01       4.780805e-01       1.453748e-02       5.147212e-03       1.125084e-02
         170       1.191187e+00       2.735654e-01       4.763291e-01       7.016662e-02       2.979325e-02       5.430307e-02
         180       1.193347e+00       2.622381e-01       4.773408e-01       7.957131e-02       1.756390e-02       6.458216e-02
         190       1.191294e+00       2.558680e-01       4.774277e-01       6.978664e-02       3.620987e-02       5.826280e-02
         200       1.194976e+00       2.591753e-01       4.793474e-01       2.440872e-02       1.167980e-02       2.024637e-02
         210       1.197017e+00       2.774877e-01       4.795798e-01       2.308827e-02       1.172715e-02       1.901779e-02
         220       1.198711e+00       2.796767e-01       4.794807e-01       5.693203e-02       2.532403e-02       4.653044e-02
         230       1.197307e+00       2.777283e-01       4.789081e-01       7.574283e-02       1.644350e-02       5.609945e-02
         240       1.192930e+00       2.715599e-01       4.774005e-01       6.387882e-02       1.151246e-02       4.903423e-02
         250       1.186791e+00       2.783100e-01       4.756910e-01       2.679069e-02       1.341037e-02       2.067055e-02
         260       1.178415e+00       2.683459e-01       4.723702e-01       2.373328e-02       1.556367e-02       1.992792e-02
         270       1.175126e+00       2.776343e-01       4.700711e-01       6.144633e-02       7.514076e-03       4.827891e-02
         280       1.170574e+00       2.728323e-01       4.678950e-01       7.606876e-02       1.703532e-02       5.715654e-02
         290       1.169399e+00       2.816932e-01       4.677311e-01       5.072404e-02       8.371627e-03       4.106599e-02
         300       1.168728e+00       2.771167e-01       4.681874e-01       1.672599e-02       9.636082e-03       1.410636e-02
         310       1.174220e+00       2.635155e-01       4.706915e-01       2.574342e-02       1.193350e-02       1.960992e-02
         320       1.182513e+00       2.643457e-01       4.734732e-01       5.214415e-02       1.285871e-02       4.222224e-02
         330       1.191804e+00       2.757521e-01       4.767457e-01       5.911433e-02       1.900156e-02       4.962586e-02
         340       1.200211e+00       2.807423e-01       4.801711e-01       4.544520e-02       1.041401e-02       3.646818e-02
         350       1.205846e+00       2.841944e-01       4.827127e-01       1.463930e-02       9.419294e-03       1.163169e-02
         360       1.210623e+00       2.957668e-01       4.844277e-01       2.495067e-02       8.345202e-03       2.098399e-02
         370       1.210667e+00       2.951190e-01       4.841074e-01       5.036865e-02       2.376219e-02       4.197532e-02
         380       1.208477e+00       2.829127e-01       4.833282e-01       5.205240e-02       1.213098e-02       4.233182e-02
         390       1.200865e+00       2.658083e-01       4.808383e-01       4.370105e-02       1.199032e-02       3.282216e-02
         400       1.194262e+00       2.707203e-01       4.784974e-01       1.290341e-02       6.654681e-03       9.323495e-03
         410       1.186014e+00       2.741633e-01       4.749978e-01       3.402654e-02       1.136859e-02       2.722496e-02
         420       1.178815e+00       2.653595e-01       4.715607e-01       6.788297e-02       1.245639e-02       5.266246e-02
         430       1.171868e+00       2.692062e-01       4.685986e-01       7.269202e-02       9.255067e-03       5.585192e-02
         440       1.167708e+00       2.710019e-01       4.672645e-01       4.643081e-02       8.971949e-03       3.594851e-02
         450       1.167062e+00       2.700452e-01       4.676333e-01       2.105440e-02       7.432425e-03       1.535344e-02
         460       1.169953e+00       2.736093e-01       4.685690e-01       5.236407e-02       3.083350e-02       4.366097e-02
         470       1.174935e+00       2.741873e-01       4.703285e-01       7.478944e-02       3.121907e-02       6.363322e-02
         480       1.176024e+00       2.693877e-01       4.709579e-01       8.379426e-02       2.947734e-02       6.643874e-02
         490       1.186829e+00       2.723888e-01       4.749564e-01       5.639849e-02       1.273140e-02       4.602370e-02
         500       1.191808e+00       2.717460e-01       4.773425e-01       2.303110e-02       1.466049e-02       1.864642e-02
         510       1.197856e+00       2.781597e-01       4.791737e-01       5.911989e-02       6.172325e-03       4.485845e-02
         520       1.198143e+00       2.642948e-01       4.778385e-01       8.773138e-02       3.580545e-02       7.193071e-02
         530       1.197616e+00       2.482517e-01       4.750396e-01       1.449774e-01       2.563988e-02       8.861394e-02
         540       1.198510e+00       2.505052e-01       4.740055e-01       1.333540e-01       2.003701e-02       7.776943e-02
         550       1.202581e+00       2.801511e-01       4.766111e-01       8.128956e-02       2.424317e-02       5.790473e-02
         560       1.201437e+00       2.740270e-01       4.778442e-01       7.735600e-02       2.345924e-02       5.605956e-02
         570       1.198078e+00       2.633289e-01       4.781561e-01       7.806424e-02       1.894772e-02       6.156361e-02
         580       1.194790e+00       2.582257e-01       4.779566e-01       7.881508e-02       1.540200e-02       6.130113e-02
         590       1.189690e+00       2.621667e-01       4.768930e-01       3.932713e-02       2.316190e-02       3.424905e-02
         600       1.190283e+00       2.734111e-01       4.768227e-01       2.383000e-02       5.946248e-03       1.833106e-02
         610       1.188856e+00       2.883385e-01       4.755083e-01       4.922281e-02       7.231672e-03       3.851041e-02
         620       1.187265e+00       2.746008e-01       4.747287e-01       6.276823e-02       7.607832e-03       4.926469e-02
         630       1.183307e+00       2.659154e-01       4.736134e-01       5.878950e-02       1.308879e-02       4.363718e-02
         640       1.182931e+00       2.789489e-01       4.737428e-01       2.854521e-02       7.150794e-03       2.394587e-02
         650       1.181768e+00       2.777571e-01       4.733765e-01       2.602838e-02       8.981758e-03       2.003304e-02
         660       1.181325e+00       2.772195e-01       4.729205e-01       4.748490e-02       8.675019e-03       3.690029e-02
         670       1.181757e+00       2.822589e-01       4.727811e-01       5.685931e-02       8.738162e-03       4.415885e-02
         680       1.182351e+00       2.799292e-01       4.731534e-01       4.379007e-02       5.536828e-03       3.444575e-02
         690       1.184641e+00       2.793459e-01       4.742534e-01       1.868886e-02       4.075096e-03       1.538388e-02
         700       1.186449e+00       2.861178e-01       4.748081e-01       2.554655e-02       1.111195e-02       2.044958e-02
         710       1.188624e+00       2.864852e-01       4.754790e-01       4.610699e-02       6.468099e-03       3.681099e-02
         720       1.188576e+00       2.768815e-01       4.755580e-01       5.789100e-02       1.142283e-02       4.480450e-02
         730       1.191956e+00       2.727489e-01       4.771860e-01       4.456280e-02       7.204978e-03       3.431907e-02
         740       1.193657e+00       2.702202e-01       4.782732e-01       1.775352e-02       1.147047e-02       1.569748e-02
         750       1.195118e+00       2.632420e-01       4.788608e-01       3.407644e-02       8.662074e-03       2.725931e-02
         760       1.196146e+00       2.668506e-01       4.785194e-01       6.895915e-02       1.436834e-02       5.139557e-02
         770       1.196837e+00       2.825885e-01       4.783190e-01       7.682790e-02       1.898652e-02       5.855129e-02
         780       1.196761e+00       2.727076e-01       4.787249e-01       5.648279e-02       1.259888e-02       4.262182e-02
         790       1.194778e+00       2.796411e-01       4.784266e-01       2.085695e-02       1.525590e-02       1.776376e-02
         800       1.191334e+00       2.592008e-01       4.774865e-01       4.725758e-02       2.247480e-02       3.938832e-02
         810       1.184488e+00       2.450811e-01       4.747311e-01       9.311662e-02       3.691493e-02       6.787473e-02
         820       1.188859e+00       2.709567e-01       4.754402e-01       8.383225e-02       1.814077e-02       6.887578e-02
         830       1.189245e+00       2.578410e-01       4.760290e-01       7.011052e-02       2.295216e-02       5.193937e-02
         840       1.192953e+00       2.669467e-01       4.782427e-01       1.606595e-02       1.128256e-02       1.418000e-02
         850       1.191604e+00       2.710101e-01       4.774531e-01       4.610310e-02       2.860133e-02       3.713519e-02
         860       1.185427e+00       2.706513e-01       4.741854e-01       8.882232e-02       3.579846e-02       7.046359e-02
         870       1.183687e+00       2.695357e-01       4.731820e-01       9.792880e-02       1.698738e-02       7.286013e-02
         880       1.179740e+00       2.721489e-01       4.718087e-01       7.676670e-02       2.304459e-02       5.905452e-02
         890       1.178605e+00       2.778247e-01       4.723956e-01       2.967792e-02       1.641907e-02       2.600286e-02
         900       1.174773e+00       2.661833e-01       4.709344e-01       4.363141e-02       3.161197e-02       3.848725e-02
         910       1.174525e+00       2.675284e-01       4.700079e-01       7.880518e-02       2.641546e-02       6.594582e-02
         920       1.174415e+00       2.557210e-01       4.700298e-01       1.053551e-01       1.665694e-02       7.244426e-02
         930       1.181613e+00       2.751722e-01       4.722437e-01       6.807768e-02       6.147377e-03       5.334414e-02
         940       1.186111e+00       2.770157e-01       4.748093e-01       2.761440e-02       8.852862e-03       2.161396e-02
         950       1.190946e+00       2.777551e-01       4.768480e-01       3.148849e-02       1.190160e-02       2.548298e-02
         960       1.194797e+00       2.641013e-01       4.782137e-01       6.416623e-02       1.316737e-02       4.977853e-02
         970       1.198073e+00       2.536106e-01       4.797753e-01       7.804726e-02       1.308193e-02       5.611063e-02
         980       1.204431e+00       2.678542e-01       4.819816e-01       5.673393e-02       1.427257e-02       4.427491e-02
         990       1.206783e+00       2.875505e-01       4.830772e-01       2.393366e-02       2.010082e-02       2.223828e-02
        1000       1.207578e+00       2.895742e-01       4.832793e-01       2.385275e-02       6.634337e-03       1.843640e-02
        1010       1.202978e+00       2.874379e-01       4.809555e-01       5.664517e-02       2.280942e-02       4.445008e-02
        1020       1.198283e+00       2.839539e-01       4.791072e-01       6.253895e-02       9.239472e-03       4.926355e-02
        1030       1.190225e+00       2.757396e-01       4.763041e-01       5.266791e-02       1.666673e-02       4.209235e-02
        1040       1.183840e+00       2.730469e-01       4.742794e-01       2.377331e-02       7.908698e-03       1.886648e-02
        1050       1.175537e+00       2.662930e-01       4.710956e-01       3.655260e-02       1.877478e-02       2.979665e-02
        1060       1.166387e+00       2.648149e-01       4.670682e-01       7.349893e-02       1.532932e-02       5.656542e-02
        1070       1.164983e+00       2.691702e-01       4.657077e-01       9.275265e-02       1.810767e-02       6.959890e-02
        1080       1.165298e+00       2.828936e-01       4.654218e-01       7.575146e-02       2.375142e-02       6.000082e-02
        1090       1.171680e+00       2.834622e-01       4.689607e-01       2.386304e-02       4.747385e-03       1.953160e-02
        1100       1.175587e+00       2.766229e-01       4.709564e-01       5.097586e-02       3.381763e-02       4.152161e-02
        1110       1.184583e+00       2.504314e-01       4.743871e-01       9.861358e-02       2.034185e-02       7.280070e-02
        1120       1.194018e+00       2.473332e-01       4.781493e-01       1.092412e-01       3.235270e-02       8.035630e-02
        1130       1.211051e+00       2.801160e-01       4.841965e-01       7.297768e-02       2.282892e-02       5.827980e-02
        1140       1.217983e+00       2.892636e-01       4.875138e-01       3.838345e-02       2.077988e-02       3.083130e-02
        1150       1.217925e+00       2.883390e-01       4.875294e-01       3.971735e-02       2.741916e-02       3.388039e-02
        1160       1.212738e+00       2.722153e-01       4.848631e-01       7.699391e-02       1.823647e-02       5.873691e-02
        1170       1.200893e+00       2.611895e-01       4.802900e-01       9.124888e-02       3.320908e-02       7.266327e-02
        1180       1.194181e+00       2.635682e-01       4.780052e-01       6.337306e-02       1.101264e-02       5.010694e-02
        1190       1.183750e+00       2.719585e-01       4.740802e-01       2.681807e-02       1.365300e-02       2.032951e-02
        1200       1.175517e+00       2.781457e-01       4.704571e-01       4.107386e-02       5.519497e-03       3.302346e-02
        1210       1.167081e+00       2.685702e-01       4.666707e-01       7.241192e-02       1.046975e-02       5.585665e-02
        1220       1.165918e+00       2.673970e-01       4.663210e-01       7.733521e-02       1.840535e-02       6.022212e-02
        1230       1.167138e+00       2.616183e-01       4.674766e-01       5.202858e-02       1.369360e-02       4.119986e-02
        1240       1.173898e+00       2.733275e-01       4.703886e-01       2.002896e-02       1.463705e-02       1.831586e-02
        1250       1.181944e+00       2.748178e-01       4.733143e-01       4.087512e-02       1.111305e-02       3.356821e-02
        1260       1.191019e+00       2.701975e-01       4.763003e-01       7.249127e-02       1.241601e-02       5.400584e-02
        1270       1.201936e+00       2.854300e-01       4.804348e-01       6.542616e-02       1.088302e-02       5.235888e-02
        1280       1.209549e+00       2.904927e-01       4.839264e-01       3.844688e-02       1.896064e-02       3.330274e-02
        1290       1.215230e+00       2.912173e-01       4.864308e-01       1.897913e-02       1.322189e-02       1.622138e-02
        1300       1.213469e+00       2.755810e-01       4.855579e-01       4.966774e-02       2.956752e-02       4.258509e-02
        1310       1.210235e+00       2.735633e-01       4.838368e-01       7.694652e-02       2.001561e-02       5.932308e-02
        1320       1.199950e+00       2.685485e-01       4.799935e-01       7.374817e-02       3.019837e-02       6.343499e-02
        1330       1.190413e+00       2.718989e-01       4.769807e-01       4.972170e-02       1.738205e-02       3.849490e-02
        1340       1.176308e+00       2.716166e-01       4.715126e-01       3.802760e-02       2.589402e-02       3.337579e-02
        1350       1.162805e+00       2.603686e-01       4.652544e-01       8.282956e-02       2.622091e-02       6.687984e-02
        1360       1.154682e+00       2.644790e-01       4.609524e-01       1.102653e-01       3.232511e-02       8.741004e-02
        1370       1.151137e+00       2.476389e-01       4.608277e-01       1.092196e-01       3.530016e-02       7.941995e-02
        1380       1.160032e+00       2.586129e-01       4.650353e-01       6.742671e-02       2.843383e-02       4.838044e-02
        1390       1.174089e+00       2.675974e-01       4.703681e-01       4.426411e-02       2.488569e-02       3.476890e-02
        1400       1.191174e+00       2.677362e-01       4.766309e-01       6.705746e-02       1.733705e-02       5.593267e-02
        1410       1.203128e+00       2.635659e-01       4.808888e-01       1.042558e-01       3.165178e-02       7.710842e-02
        1420       1.217598e+00       2.684036e-01       4.864157e-01       8.287130e-02       2.027932e-02       6.573103e-02
        1430       1.223252e+00       2.828356e-01       4.895791e-01       4.988539e-02       3.378983e-02       4.241357e-02
        1440       1.224983e+00       2.903836e-01       4.903579e-01       2.816062e-02       1.592056e-02       2.276581e-02
        1450       1.218420e+00       2.961014e-01       4.871353e-01       6.012804e-02       1.944279e-02       4.591533e-02
        1460       1.205646e+00       2.736815e-01       4.818674e-01       8.201455e-02       1.836764e-02       6.170278e-02
        1470       1.193592e+00       2.681225e-01       4.771502e-01       7.442061e-02       1.767536e-02       5.674413e-02
        1480       1.181134e+00       2.814066e-01       4.727488e-01       4.159226e-02       1.575840e-02       3.281094e-02
        1490       1.170652e+00       2.761311e-01       4.688667e-01       2.726417e-02       1.684849e-02       2.435109e-02
        1500       1.160637e+00       2.653850e-01       4.646236e-01       5.866309e-02       2.004233e-02       4.879038e-02
        1510       1.158802e+00       2.696589e-01       4.635498e-01       7.677308e-02       1.699390e-02       6.221366e-02
        1520       1.160803e+00       2.622240e-01       4.643399e-01       7.193308e-02       1.635055e-02       5.498377e-02
        1530       1.170242e+00       2.802045e-01       4.684030e-01       3.449963e-02       1.477236e-02       2.854781e-02
        1540       1.180764e+00       2.853144e-01       4.726103e-01       2.361032e-02       9.093184e-03       1.948197e-02
        1550       1.191868e+00       2.804789e-01       4.766181e-01       6.118765e-02       1.885176e-02       4.901500e-02
        1560       1.202566e+00       2.775759e-01       4.806663e-01       8.316029e-02       1.679560e-02       6.353137e-02
        1570       1.211666e+00       2.778288e-01       4.843694e-01       7.651511e-02       2.606372e-02       5.824755e-02
        1580       1.218618e+00       2.815415e-01       4.879322e-01       3.336905e-02       2.132442e-02       2.873393e-02
        1590       1.216363e+00       2.676932e-01       4.873577e-01       3.453277e-02       1.944747e-02       2.776260e-02
        1600       1.211688e+00       2.656362e-01       4.845340e-01       7.623420e-02       1.432838e-02       5.719091e-02
        1610       1.197984e+00       2.654905e-01       4.786736e-01       1.116905e-01       3.003155e-02       8.442218e-02
        1620       1.183637e+00       2.566224e-01       4.728951e-01       1.035180e-01       2.080508e-02       8.128421e-02
        1630       1.168583e+00       2.662652e-01       4.680927e-01       6.605821e-02       4.303513e-02       5.594263e-02
        1640       1.159628e+00       2.650653e-01       4.645961e-01       4.653970e-02       2.546742e-02       3.633978e-02
        1650       1.158187e+00       2.594271e-01       4.634057e-01       1.026938e-01       5.412185e-02       7.906724e-02
        1660       1.163636e+00       2.452420e-01       4.655518e-01       1.353220e-01       3.912577e-02       9.366075e-02
        1670       1.180765e+00       2.763541e-01       4.713134e-01       9.819369e-02       1.458492e-02       7.733717e-02
        1680       1.190013e+00       2.429219e-01       4.773762e-01       7.364234e-02       3.520260e-02       5.377746e-02
        1690       1.209044e+00       2.584149e-01       4.848657e-01       2.568775e-02       1.241050e-02       2.067864e-02
        1700       1.218793e+00       2.803794e-01       4.877124e-01       6.022682e-02       3.255255e-02       4.788146e-02
        1710       1.221943e+00       2.737252e-01       4.880984e-01       8.684299e-02       2.504649e-02       7.057827e-02
        1720       1.218330e+00       2.778596e-01       4.864017e-01       8.929917e-02       4.176822e-02       7.246663e-02
        1730       1.213134e+00       2.978622e-01       4.851928e-01       4.575866e-02       2.055631e-02       3.825158e-02
        1740       1.201141e+00       2.848792e-01       4.809488e-01       1.708471e-02       9.507918e-03       1.409676e-02
        1750       1.189136e+00       2.830930e-01       4.757030e-01       5.199592e-02       1.408609e-02       4.187369e-02
        1760       1.176560e+00       2.788678e-01       4.703520e-01       8.011274e-02       1.552338e-02       6.446743e-02
        1770       1.162069e+00       2.614096e-01       4.652624e-01       8.363356e-02       1.889614e-02       6.694617e-02
        1780       1.160051e+00       2.735183e-01       4.646019e-01       5.004721e-02       1.498634e-02       4.062355e-02
        1790       1.160240e+00       2.845912e-01       4.644444e-01       2.401747e-02       5.032238e-03       1.308156e-02
        1800       1.165479e+00       2.782431e-01       4.659361e-01       5.987639e-02       6.214450e-03       4.671542e-02
        1810       1.171658e+00       2.809982e-01       4.678303e-01       8.406821e-02       6.640614e-03       6.404222e-02
        1820       1.182785e+00       2.762926e-01       4.726316e-01       6.942505e-02       6.515930e-03       5.556297e-02
        1830       1.192564e+00       2.629524e-01       4.776658e-01       4.014798e-02       1.255546e-02       3.093449e-02
        1840       1.206148e+00       2.756115e-01       4.831384e-01       1.926066e-02       6.246742e-03       1.302440e-02
        1850       1.214463e+00       2.748882e-01       4.858930e-01       5.456537e-02       2.313098e-02       4.695250e-02
        1860       1.215718e+00       2.608613e-01       4.859726e-01       8.799720e-02       2.917470e-02       6.964465e-02
        1870       1.217827e+00       2.699560e-01       4.867154e-01       7.582020e-02       1.990240e-02       6.134722e-02
        1880       1.214364e+00       2.932398e-01       4.859905e-01       3.221838e-02       2.637055e-02       2.976581e-02
        1890       1.206829e+00       3.000842e-01       4.828711e-01       2.862896e-02       1.330282e-02       2.416225e-02
        1900       1.190599e+00       2.859531e-01       4.753974e-01       8.145885e-02       1.866155e-02       6.396732e-02
        1910       1.174457e+00       2.587298e-01       4.691988e-01       1.134434e-01       1.634962e-02       8.364023e-02
        1920       1.156328e+00       2.481796e-01       4.636457e-01       1.126221e-01       3.413632e-02       8.275326e-02
        1930       1.156939e+00       2.727866e-01       4.636253e-01       5.328979e-02       4.500251e-02       4.871625e-02
        1940       1.159403e+00       2.706259e-01       4.645757e-01       4.132924e-02       2.957147e-02       3.487496e-02
        1950       1.170229e+00       2.714574e-01       4.670996e-01       1.001764e-01       1.918417e-02       7.903950e-02
        1960       1.181520e+00       2.689317e-01       4.707750e-01       1.302681e-01       2.216714e-02       9.731474e-02
        1970       1.190688e+00       2.660436e-01       4.759911e-01       9.825799e-02       1.884331e-02       7.216138e-02
        1980       1.202366e+00       2.726985e-01       4.817978e-01       3.911479e-02       2.041390e-02       3.221223e-02
        1990       1.209591e+00       2.750732e-01       4.845425e-01       3.110558e-02       1.792094e-02       2.549651e-02
        2000       1.210621e+00       2.697344e-01       4.840976e-01       7.290336e-02       1.672115e-02       5.584377e-02
        2010       1.204519e+00       2.723503e-01       4.810623e-01       9.304055e-02       3.251682e-02       7.459817e-02
        2020       1.199830e+00       2.810751e-01       4.796126e-01       7.600314e-02       1.811539e-02       5.862634e-02
        2030       1.190759e+00       2.675037e-01       4.769905e-01       2.899095e-02       1.563797e-02       2.493827e-02
        2040       1.185969e+00       2.774159e-01       4.747621e-01       3.336581e-02       8.560687e-03       2.756126e-02
        2050       1.178503e+00       2.759655e-01       4.709604e-01       7.628902e-02       2.396307e-02       6.095517e-02
        2060       1.172145e+00       2.605636e-01       4.685842e-01       9.151771e-02       1.501945e-02       6.955099e-02
        2070       1.170079e+00       2.691950e-01       4.683060e-01       7.367496e-02       1.155951e-02       5.477632e-02
        2080       1.173659e+00       2.666444e-01       4.700832e-01       2.826028e-02       1.417166e-02       2.383105e-02
        2090       1.180413e+00       2.683879e-01       4.727297e-01       3.659207e-02       1.498652e-02       3.086083e-02
        2100       1.188032e+00       2.731053e-01       4.747717e-01       8.119547e-02       1.971761e-02       6.243025e-02
        2110       1.197169e+00       2.755608e-01       4.778471e-01       9.193789e-02       1.084830e-02       7.172786e-02
        2120       1.201839e+00       2.676454e-01       4.807534e-01       7.836559e-02       2.440230e-02       5.717926e-02
        2130       1.210680e+00       2.756882e-01       4.847677e-01       2.771902e-02       1.502927e-02       2.290653e-02
        2140       1.212499e+00       2.877322e-01       4.852940e-01       4.461338e-02       2.859040e-02       3.571819e-02
        2150       1.209443e+00       2.671758e-01       4.835111e-01       7.823534e-02       1.632666e-02       6.294281e-02
        2160       1.200594e+00       2.607996e-01       4.795713e-01       1.043650e-01       2.710023e-02       7.666959e-02
        2170       1.191730e+00       2.831607e-01       4.765928e-01       7.766148e-02       2.191650e-02       5.928225e-02
        2180       1.180767e+00       2.747469e-01       4.727779e-01       3.267717e-02       9.600129e-03       2.738029e-02
        2190       1.169922e+00       2.778764e-01       4.678505e-01       5.671551e-02       1.877818e-02       4.409156e-02
        2200       1.160779e+00       2.734425e-01       4.634540e-01       9.347834e-02       1.649536e-02       7.519241e-02
        2210       1.150553e+00       2.542633e-01       4.595800e-01       1.291440e-01       3.778560e-02       9.567633e-02
        2220       1.154812e+00       2.618058e-01       4.624364e-01       1.000885e-01       3.579843e-02       8.233724e-02
        2230       1.165319e+00       2.535618e-01       4.670020e-01       6.218752e-02       3.338231e-02       5.154844e-02
